Tuesday, November 29, 2016	2:11:09 PM
Time(s)		ST-1		ST-2		ST-3		ST-4		ST-5		ST-6		ST-7		ST-8		ST-9		ST-10		ST-11		ST-12		ST-16		SC-1		SC-2		
2202.000000	49.775978	43.415138	40.430313	38.567039	38.006912	19.203121	25.983734	28.524792	30.548773	31.699245	31.588915	29.569231	56.602558	0.957713	0.953896
2204.000000	49.795101	43.411621	40.413113	38.561832	37.913822	19.186884	25.995296	28.503431	30.517803	31.690031	31.623287	29.615583	56.587563	0.950050	0.957425
2206.000000	49.847443	43.427322	40.403923	38.548950	38.009918	19.169289	26.011850	28.491976	30.512375	31.683155	31.619804	29.672775	56.607571	0.958151	0.958322
2288.000000	50.248619	44.277733	41.590229	40.054417	38.858757	18.574442	26.588717	29.734283	32.186401	33.732822	33.598377	31.862833	56.116520	1.336452	0.996573
2290.000000	50.258244	44.287895	41.558987	40.042465	38.858021	18.567936	26.626057	29.699730	32.163254	33.718506	33.645245	31.898602	56.096207	1.333818	0.950169
2292.000000	50.296001	44.292587	41.552250	40.028503	38.880707	18.558521	26.663082	29.686003	32.142204	33.702583	33.667603	31.934742	56.087612	1.311048	0.971355
2294.000000	50.284458	44.297470	41.549580	40.021301	38.860680	18.556057	26.708662	29.697861	32.138264	33.699215	33.650928	31.962233	56.055725	1.318024	0.980350
2296.000000	50.336597	44.312988	41.545307	40.025864	38.884766	18.549059	26.725306	29.705641	32.154945	33.694942	33.647995	31.997328	56.048107	1.336827	0.907951
2298.000000	50.294758	44.308285	41.556118	40.034355	38.881039	18.547626	26.759180	29.711863	32.158966	33.702259	33.635841	32.024166	56.002670	1.343062	0.890275
2300.000000	50.382885	44.342316	41.576778	40.049259	38.968140	18.546400	26.891047	29.741245	32.191719	33.722065	33.700500	32.054981	56.008297	1.328605	0.937517
2302.000000	50.436768	44.366917	41.594852	40.079884	39.016441	18.539457	26.949213	29.801487	32.233822	33.742432	33.591766	32.088375	56.031147	1.335738	0.997053
2328.000000	49.975845	44.856960	42.494076	41.012009	39.802574	18.598103	27.073521	30.521584	33.120319	34.744999	34.693718	32.513924	55.165020	1.686069	1.000501
2330.000000	50.006847	44.867035	42.511147	41.044071	39.865536	18.603085	27.057697	30.554983	33.165665	34.812218	34.705414	32.567272	55.047382	1.650592	1.001529
2332.000000	50.058094	44.896358	42.504036	41.071976	39.961212	18.602533	27.119169	30.575048	33.207367	34.860126	34.815598	32.614479	55.046803	1.676268	0.995403
2334.000000	50.070091	44.885620	42.512890	41.085236	40.012241	18.599569	27.097633	30.588652	33.226883	34.893703	34.815178	32.665020	55.083210	1.666614	0.987771
2336.000000	50.049091	44.882507	42.520889	41.093616	40.015411	18.605864	27.098587	30.596546	33.234943	34.916039	34.809052	32.715298	55.107227	1.681032	0.996073
2338.000000	50.022354	44.878910	42.531075	41.109264	40.043064	18.608528	27.098024	30.608740	33.247494	34.934757	34.843727	32.767349	55.100758	1.688897	1.011348
2340.000000	50.079948	44.896080	42.531372	41.120068	40.123398	18.618490	27.118753	30.621029	33.279774	34.955917	34.852551	32.822483	55.115532	1.683658	0.989860
2366.000000	49.922626	45.190720	43.055340	41.761551	40.864777	18.698160	27.484558	31.170349	33.908817	35.618069	35.601635	33.398869	55.593487	2.002691	1.004135
2368.000000	49.900257	45.194706	43.055607	41.786587	40.906796	18.705587	27.506016	31.191654	33.950298	35.677197	35.637379	33.444798	55.621197	1.988305	0.957616
2370.000000	49.954926	45.224777	43.058792	41.810528	41.023708	18.715254	27.572401	31.213121	33.992489	35.721352	35.641022	33.493885	55.665035	1.952133	0.958169
2372.000000	49.946938	45.243099	43.080452	41.840111	41.080742	18.716251	27.623623	31.248577	34.019840	35.766182	35.730183	33.537086	55.684551	1.999563	1.023682
2374.000000	49.899494	45.238663	43.108482	41.867477	41.104317	18.734886	27.656837	31.284763	34.055840	35.803112	35.692921	33.594433	55.669170	1.955236	1.002955
2376.000000	49.898476	45.230164	43.104317	41.878845	41.180553	18.735424	27.657669	31.300516	34.099937	35.844707	35.793598	33.630329	55.698627	2.007252	0.980502
2378.000000	49.853798	45.215969	43.095905	41.882648	41.157291	18.743576	27.637709	31.310827	34.119801	35.871613	35.835697	33.677696	55.708778	2.011819	1.001248
2380.000000	49.770130	45.178761	43.110836	41.886738	41.139160	18.758982	27.634169	31.329956	34.127029	35.900990	35.787956	33.724030	55.710701	2.053619	1.004978
